id|date_scraped|week_num|year|postal_code|ciqual_text_to_search|found_nutriments|origin|id_product|position|category|subcategory|second_subcategory|title_category_main_page|title_in_page_product|product_name|alcohol_grades|quantity|quantity_units|price|price_units|pvp|ingredients|bar_code|is_new_arrival|previous_pvp|nutriscore|planetscore|ciqual_text|ciqual_id|ewo_ultra_processed_punctuation
941|2026-09-16 13:38:00|38|2026|43812|Oat biscuits and seeds Hacendado Cereal & biscuits Biscuits Wholemeal & digestive biscuits|0||17639|1|Cereales y galletas|Galletas|Galletas integrales y digestive|Novedades|Novedades|Galletas avena y semillas Hacendado||0.32|kg|5.94|€/kg|1.90|copos de avena, harina de trigo, arroz inflado (harina de arroz, harina de trigo, sal), azúcar, aceite refinado de girasol alto oleico 13%, copos de maíz (maíz, sal, azúcar, jarabe de malta de cebada), oligofructosa, almidón de trigo, semillas de lino, semillas de chía (salvia hispanica), gelificante (goma arábiga), gasificantes (carbonato ácido de potasio, carbonato ácido de amonio), sal, emulgente [lecitinas (soja)], aroma, aroma natural, suero de leche en polvo. puede contener trazas de granos de sésamo, frutos de cáscara, huevo y mostaza.|8402001056321|1||||||
942|2026-09-16 13:38:00|38|2026|43812|White chocolate filled Rebuenas 1 biscuits Hacendado Cereal & biscuits Biscuits With chocolate & stuffed|0||17929|3|Cereales y galletas|Galletas|Con chocolate y rellenas|Novedades|Novedades|Galletas rebuenas Hacendado rellenas de chocolate blanco||0.5|kg|2.90|€/kg|1.45|crema sabor chocolate blanco [azúcar, grasas vegetales (palma, palmiste), suero de leche en polvo, manteca de cacao, leche en polvo, almidón de trigo, emulgente (lecitinas [contienen soja]), sal, aroma], harina de trigo, azúcar, aceite refinado de girasol alto oleico, cacao desgrasado en polvo [cacao desgrasado en polvo, corrector de acidez (carbonato potásico)], suero de leche en polvo, gasificantes (carbonato ácido de amonio, carbonato ácido de sodio), jarabe de glucosa y fructosa, sal, emulgente [lecitinas (soja)], proteínas de la leche, antioxidante (metabisulfito sódico), leche desnatada en polvo. puede contener trazas de mostaza.|8402001057335|1||||||
943|2026-09-16 13:38:00|38|2026|43812|Soy dessert with caramel Hacendado Dessert & yoghurt Soy desserts Soy desserts|0||24080|4|Postres y yogures|Postres de soja|Postres de soja|Novedades|Novedades|Postre de soja con caramelo Hacendado||0.4|kg|3.88|€/kg|1.55|bebida de soja 80,3% (agua, habas de soja 6.3%*), azúcar,  caramelo 6,6% (azúcar, agua), almidones modificados, aromas naturales, sal, espesante:  carragenanos; azúcar caramelizado, colorante: norbixina de bija. * sobre el producto terminado.|8402001053924|1||||||
944|2026-09-16 13:38:00|38|2026|43812|Tropical drink Hacendado Juice Assorted fruit Assorted fruit & other flavours|0||18370|5|Zumos|Fruta variada|Fruta variada y otros sabores|Novedades|Novedades|Zumo tropical Hacendado||1.0|l|2.40|€/l|2.40|zumo de uva 45%, zumo de naranja 25%, zumo de piña 15%, puré de mango 10% y zumo de maracuyá 5%mantene|8402001060526|1||||||
945|2026-09-16 13:38:00|38|2026|43812|Choco Bom chocolate chip biscuits coated in white chocolate Gullón Cereal & biscuits Biscuits With chocolate & stuffed|0||17928|6|Cereales y galletas|Galletas|Con chocolate y rellenas|Novedades|Novedades|Galletas Choco Bom Gullón con chips de chocolate recubiertas de chocolate blanco||0.1|kg|10.00|€/kg|1.00|chocolate blanco 40% (azúcar, manteca de cacao, leche en polvo, suero de leche en polvo, emulgente (lecitinas [soja]), aroma, aroma natural de vainilla), harina de trigo, chips de chocolate 12 % (azúcar, pasta de cacao, manteca de cacao, emulgente (lecitinas [soja])), aceite refinado de girasol alto oleico, azúcar, oligofructosa, gasificantes (carbonato ácido de amonio y carbonato ácido de sodio), sal, aroma. puede contener trazas de frutos de cáscara y mostaza|8410376012699|1||||||
946|2026-09-16 13:38:00|38|2026|43812|Peru coffee pods Hacendado Chocolate drinks, coffee & tea Coffee pods & single cups Nespresso-compatible pods|0||17674|7|Cacao café e infusiones|Café cápsula y monodosis|Cápsulas compatibles Nespresso|Novedades|Novedades|Café en cápsula Perú Hacendado||0.104|kg|0.19|€/kg|3.80||8402001057489|1||||||
947|2026-09-16 13:38:00|38|2026|43812|100% whole grain sliced bread Bread & bakery Oven bread Sliced bread loaf|0||17912.2|8|Panadería y pastelería|Pan de horno|Pan rebanado|Novedades|Novedades|Barra pan integral 100% rebanado||0.23|kg|3.91|€/kg|0.90|harina integral de trigo (gluten) 70%**, agua, sal, levadura, masa madre de trigo integral (gluten) inactiva, gluten de trigo, emulgente e-472e y antioxidante e-300. puede contener soja y mostaza.|8402001058868|1||||||
948|2026-09-16 13:38:01|38|2026|43812|100% whole grain loaf of bread Bread & bakery Oven bread Bread loaf|0||17912.1|9|Panadería y pastelería|Pan de horno|Barra de pan|Novedades|Novedades|Barra pan integral 100%||0.23|kg|3.91|€/kg|0.90|harina integral de trigo (gluten) 70%**, agua, sal, levadura, masa madre de trigo integral (gluten) inactiva, gluten de trigo, emulgente e-472e y antioxidante e-300. puede contener soja y mostaza.|8402001058868|1||||||
949|2026-09-16 13:38:01|38|2026|43812|Crunchy Milk bars with cereals and milk chocolate filling Hacendado Sugar, sweets & chocolate Chocolate Bars|0||17705|11|Azúcar caramelos y chocolate|Chocolate|Chocolatinas|Novedades|Novedades|Barritas crujientes Crunchy Milk Hacendado con relleno de cereales y chocolate con leche||0.092|kg|19.57|€/kg|1.80|relleno de cereales con chocolate y leche 52% [preparado lácteo 74% (aceites y grasas vegetales (girasol refinado, colza, palma, coco), azúcar, leche entera en polvo (20%), leche desnatada en polvo (8%), suero de leche en polvo (2%), lactosa (leche) (2%), emulgente (lecitinas), antioxidante (e-306), aromas), cereales con chocolate 26% (cereales (sémola de trigo (gluten), harina de trigo (gluten), harina de avena (gluten), harina de arroz, harina integral de trigo (gluten)), azúcar, leche entera en polvo, sal)], cereales (sémola de arroz, harina integral de trigo (gluten), harina de trigo (gluten), harina de avena (gluten)), chocolate en polvo (azúcar, cacao en polvo), grasa vegetal (palmiste, palma), leche entera en polvo, leche desnatada en polvo, suero de leche en polvo, almidón de maíz, fibra de trigo (gluten), jarabe de azúcar caramelizado, sal, emulgente (lecitina de soja), gasificante (bicarbonato sódico), aromas. puede contener frutos de cáscara y mostaza.|8402001057151|1||||||
950|2026-09-16 13:38:01|38|2026|43812|Deep frozen cheese and ham baguette Hacendado Frozen food Pizza Pizza|0||23988|13|Congelados|Pizzas|Pizzas|Novedades|Novedades|Baguette jamón y queso Hacendado ultracongeladas||0.25|kg|8.40|€/kg|2.10|harina de trigo (gluten), agua, queso edam 12,1% (leche), jamón cocido 7,5% (jamón de cerdo (70%), agua, sal, azúcar, aromas, estabilizantes (e-451,e-420,e-407), antioxidantes (e-316 y e-331), conservador (e-250)), aceite refinado de girasol, creme fraiche (nata (leche), fermentos lácticos), nata (nata ligera (leche), almidón modificado, emulgente (e-472e), estabilizantes (e-440i y e-407)), queso rallado fundido en polvo (leche)(queso (leche), almidón, proteína de la leche, mantequilla (leche), sales de fundido (e-452, e-340, e-331), sal, aroma (leche), corrector de acidez (e-270), conservador (e-202), antiapelmazante: almidón de patata), suero de leche en polvo, sal, levadura, almidón modificado de patata, cebollino, cebolla prefrita (cebolla (90%) y aceite refinado de girasol), azúcar, yogur desnatado en polvo (leche), aroma natural, pimienta negra molida, ajo molido, agente de tratamiento de la harina(e920). puede contener trazas de pescado, soja y mostaza.|8402001053566|1||||||
951|2026-09-16 13:38:01|38|2026|43812|Fussion Milk chocolate caramelised cookies filling Hacendado Sugar, sweets & chocolate Chocolate Milk chocolate|0||17996|15|Azúcar caramelos y chocolate|Chocolate|Chocolate con leche|Novedades|Novedades|Chocolate con leche Fussion Hacendado relleno de galleta caramelizada||0.142|kg|12.32|€/kg|1.75||8402001055874|1||||||
952|2026-09-16 13:38:01|38|2026|43812|Cupcakes with chocolate chips Bread & bakery Oven pastries Sweet pastries|0||17700|16|Panadería y pastelería|Bollería de horno|Bollería dulce|Novedades|Novedades|Magdalenas con pepitas de chocolate||0.39|kg|7.95|€/kg|3.10|harina de trigo (gluten), aceite refinado de girasol, azúcar, huevo líquido pasteurizado, pepitas de chocolate (8,9%) [azúcar, pasta de cacao, manteca de cacao, dextrosa, emulgente (lecitina de soja)], agua, jarabe de glucosa y fructosa, humectante (glicerina), mantequilla (leche), gasificantes (difosfato disódico, bicarbonato de sodio), jarabe de azúcar invertido, ralladura de naranja, miel de flores, aroma, sal, espesante (goma xantana), antioxidante (extracto rico en tocoferol), enzimas. puede contener: frutos de cáscara, mostaza, sulfitos|8402001058349|1||||||
953|2026-09-16 13:38:01|38|2026|43812|Whole grain loaf of bread with 20% oats 5% buckwheat Hacendado Bread & bakery Packaged sliced bread & other specialities Other bread|0||18294|17|Panadería y pastelería|Pan de molde y otras especialidades|Otros panes|Novedades|Novedades|Pan de molde integral con 20% avena 5% trigo sarraceno Hacendado||0.55|kg|2.73|€/kg|1.50|harina integral (57%) (trigo (gluten), avena (gluten) (20%), trigo sarraceno (5%)), agua, semillas de girasol (4,5%), levadura, gluten de trigo, aceite de oliva virgen extra (1,3%), sal, sémola integral de trigo (gluten), emulgentes (e-472e, e-471), conservadores (e-282, e-200, e-202), antioxidante (e-300), aroma. puede contener trazas de semillas de sésamo, soja y mostaza. sin lactosa.|8402001059247|1||||||
954|2026-09-16 13:38:01|38|2026|43812|Slices serrano Ham Jamcal Deli & cheese Serrano ham Serrano ham|0||18353|18|Charcutería y quesos|Jamón serrano|Jamón serrano|Novedades|Novedades|Jamón serrano Jamcal lonchas||0.05|kg|22.00|€/kg|1.10|jamón de cerdo, sal, azúcar, conservadores (e-252 y e-250) y antioxidante (e-301).|8437030191019|1||||||
955|2026-09-16 13:38:01|38|2026|43812|Cupcakes with sugar Bread & bakery Oven pastries Sweet pastries|0||17698|19|Panadería y pastelería|Bollería de horno|Bollería dulce|Novedades|Novedades|Magdalenas con azúcar||0.39|kg|6.92|€/kg|2.70|aceite refinado de girasol, harina de trigo (gluten), azúcar (20,8%), huevo líquido pasteurizado, agua, humectante (glicerina), jarabe de glucosa y fructosa, ralladura de naranja, leche entera en polvo, gasificantes (difosfato disódico, bicarbonato de sodio), sal, espesante (goma xantana), aromas, acidulante (ácido cítrico), antioxidante (extracto rico en tocoferol), enzimas. puede contener: soja, frutos de cáscara, mostaza, sulfitos.|8402001058332|1||||||
956|2026-09-16 13:38:01|38|2026|43812|Volcano with cream and coconut Hacendado Bread & bakery Packaged pastries Assorted pastries|0||17951|20|Panadería y pastelería|Bollería envasada|Pastelitos surtidos|Novedades|Novedades|Volcano con crema y coco||0.057|kg|5.75|€/kg|0.33|harina de trigo (gluten), aceite refinado de girasol, azúcar, cobertura blanca (10%) [azúcar, grasa vegetal totalmente hidrogenada (palmiste), suero de leche en polvo, leche en polvo, grasa vegetal (palma), emulgentes vegetales (lecitina de girasol, e472c), conservador (ácido sórbico), aroma], jarabe de glucosa y fructosa, huevo líquido pasteurizado, crema (9%) sabor vainilla [azúcar, agua, jarabe de glucosa y fructosa, cobertura blanca (azúcar, grasa vegetal totalmente hidrogenada (palmiste), suero de leche en polvo, leche en polvo, emulgentes vegetales (e492, lecitina de girasol, e472c), aromas), maltodextrina, almidones modificados, humectante (e422), grasa vegetal (palma), reguladores de la acidez (e516, e330), estabilizantes (e460, e466), emulgentes vegetales (e472c, e471, e475), conservador (e202), sal, gelificante (e407), aromas, colorantes (e160c, e160a)], agua, humectantes (sorbitoles, glicerina), coco rallado (2%), sal, acidulante (e330), conservador (sorbato potásico), espesante (goma xantana), emulgentes vegetales (e471, e1520, e477, e470a), gasificantes (e450i, carbonatos de sodio), aromas. puede contener trazas de mostaza, soja y frutos de cáscara.|8402001059254|1||||||
957|2026-09-16 13:38:02|38|2026|43812|3 Sourdough Baguettes Bread & bakery Oven bread Bread loaf|0||83286|21|Panadería y pastelería|Pan de horno|Barra de pan|Novedades|Novedades|3 Baguettes masa madre||0.75|kg|2.00|€/kg|1.50|harina de trigo (gluten), agua, masa madre de trigo (3%) (gluten), sal, levadura, antioxidante e 300. puede contener trazas de  soja y mostaza.|8480000832863|1||||||
958|2026-09-16 13:38:02|38|2026|43812|Cocoa wafers filled with milk cream and hazelnuts Knoppers Cereal & biscuits Biscuits With chocolate & stuffed|0||17731|22|Cereales y galletas|Galletas|Con chocolate y rellenas|Novedades|Novedades|Barquillos de cacao rellenos con crema de leche y de avellanas Knoppers||0.125|kg|10.00|€/kg|1.25|azúcar, grasas vegetales (palma, karité),  harina de trigo (13,5 %), leche desnatada en polvo (13 %), avellanas (9,2 %), harina integral de trigo (7,2 %), cacao, mantequilla concentrada (2,7 %), cacao, cacao desgrasado en polvo, emulgente: lecitinas (soja), sal, suero lácteo en polvo leche, almidón de trigo, aromas naturales, gasificante: bicarbonato sódico, cacahuetes molidos.  también puede contener almendras, otros frutos de cáscara y huevo.|4014400928884|1||||||
959|2026-09-16 13:38:02|38|2026|43812|Fussion milk chocolate filled with caramel over aerated milk Hacendado Sugar, sweets & chocolate Chocolate Milk chocolate|0||17917|23|Azúcar caramelos y chocolate|Chocolate|Chocolate con leche|Novedades|Novedades|Chocolate con leche Fussion Hacendado relleno de caramelo con leche aireado||0.095|kg|14.21|€/kg|1.35|azúcar, leche en polvo, manteca de cacao, pasta de cacao, jarabe de glucosa, grasa de palma, leche desnatada en polvo, suero lácteo dulce en polvo (leche), leche condensada, emulgentes (lecitinas [soja], mono- y diglicéridos de ácidos grasos), grasa butírica, sal, extracto de vainilla, aromas naturales. contiene grasas vegetales además de manteca de cacao. puede contener cacahuetes, frutos de cáscara, gluten y huevo.|8402001043659|1||||||
960|2026-09-16 13:38:02|38|2026|43812|Guanciale Hacendado Deli & cheese Bacon & sausages Bacon|0||21892|24|Charcutería y quesos|Bacón y salchichas|Bacón|Novedades|Novedades|Guanciale Hacendado||0.31|kg|15.00|€/kg|4.65|papada de cerdo, sal, especias, dextrosa, antioxidante (e-316) y conservador (e-250).|8402001053191|1||||||
961|2026-09-16 13:38:02|38|2026|43812|Cheesecake Caramel wafer bars with white chocolate coating and cheesecake flavor filling Sugar, sweets & chocolate Chocolate Bars|0||24568|25|Azúcar caramelos y chocolate|Chocolate|Chocolatinas|Novedades|Novedades|Barritas de barquillo Cheesecake Caramel Hacendado con cobertura blanca y relleno sabor cheesecake||0.115|kg|15.65|€/kg|1.80|cobertura blanca coloreada (37%) (azúcar, grasa vegetal (palma y palmiste), leche en polvo, emulgentes: lecitina (soja) y e-476, colorante: e-160a, sacarosa caramelizada y aromas), azúcar, gota de cobertura blanca (azúcar, grasa vegetal (coco, palmiste) en proporciones variables, leche desnatada en polvo, emulgente: lecitina (soja), aroma natural de vainilla), harina de trigo (gluten), leche desnatada en polvo, grasa vegetal de palma, emulgentes: lecitina (soja) y e-476, gasificante: bicarbonato de sodio y aromas. puede contener: frutos de cáscara y mostaza.|8402001054037|1||||||
962|2026-09-16 13:38:02|38|2026|43812|Sour Jelly Beans sweets Hacendado Sugar, sweets & chocolate Sweets Sweets|0||17719|26|Azúcar caramelos y chocolate|Golosinas|Golosinas|Novedades|Novedades|Golosinas Jelly Beans ácidas Hacendado||0.085|kg|10.59|€/kg|0.90||8402001055973|1||||||
963|2026-09-16 13:38:02|38|2026|43812|Choco Orange flavored oat cookies with chocolate cream filling Cereal & biscuits Biscuits With chocolate & stuffed|0||17922|27|Cereales y galletas|Galletas|Con chocolate y rellenas|Novedades|Novedades|Galletas con avena sabor Choco Orange con relleno de crema de chocolate Hacendado||0.21|kg|5.95|€/kg|1.25|copos de avena 30%, crema de chocolate 29% [azúcar, grasas vegetales (palma, palmiste), cacao desgrasado en polvo 11%, almidón de trigo, proteínas de la leche, leche desnatada en polvo, emulgente (lecitinas [soja])], harina de trigo, azúcar, aceite refinado de girasol alto oleico, salvado de trigo, oligofructosa, gelificante (goma arábiga), zumo de naranja en polvo 1%, sal, emulgente [lecitinas (soja)], gasificantes (carbonato ácido de sodio, carbonato ácido de amonio), aroma. puede contener trazas de mostaza.|8402001058882|1||||||
964|2026-09-16 13:38:03|38|2026|43812|Fruit + Milk Protein 20 g with Collagen and Vitamin C Don Simón Juice Assorted fruit Fruit + milk|0||24586|28|Zumos|Fruta variada|Fruta + leche|Novedades|Novedades|Fruta + leche Proteína 20 gr Don Simón con colágeno y vitamina C||0.33|l|5.00|€/l|1.65|agua, zumo de frutas parcialmente a partir de concentrado (20 %) en proporción variable (piña, uva, mango y manzana), leche desnatada (15 %), proteína de arroz (4,3 %), colágeno hidrolizado (2 %), estabilizantes [pectina (e-466) y e-460i], acidulantes (ácido málico y ácido cítrico), aromas, colorante (beta-caroteno), edulcorante (sucralosa) y vitamina c.|8410261644240|1||||||
965|2026-09-16 13:38:02|38|2026|43812|Cocktail pork sausages Hacendado Deli & cheese Bacon & sausages Sausages|0||17578|29|Charcutería y quesos|Bacón y salchichas|Salchichas|Novedades|Novedades|Salchichas cocidas cocktail Hacendado de cerdo||0.2|kg|9.50|€/kg|1.90||8402001056161|1||||||
966|2026-09-16 13:38:02|38|2026|43812|Certified half chicken cut into pieces fed 50% corn Meat Poultry Turkey & other fowl|1|España|10000|31|Carne|Aves y pollo|Pavo y otras aves|Novedades|Novedades|Medio pollo certificado troceado alimentado con un 50% de maíz||0.95|kg|5.50|€/kg|5.22|100% pollo|8412610037550|1||"{""letter"": ""A"", ""points"": -5, ""negative_points"": {""negative_points"": 2, ""energy_points"": 1, ""saturated_fats_points"": 1, ""sugar_points"": 0, ""salt_points"": 0}, ""positive_points"": {""positive_points"": 7, ""proteins_points"": 7, ""fibers_points"": 0, ""fruit_percentage_points"": 0}, ""request_made"": {""Energia"": 503.0, ""sucres"": 0.0, ""greixos_saturats"": 1.3, ""sal"": 0.2, ""sodi"": 0.08, ""fibra"": 0, ""proteines"": 21.0, ""fruit_percentage"": 0.0}, ""nutriscore_category"": ""GENERAL_FOOD""}"||Chicken, meat, raw|36003|"{""qualification"": ""1""}"
967|2026-09-16 13:38:03|38|2026|43812|Brasil coffee beans Hacendado Chocolate drinks, coffee & tea Ground coffee & coffee beans Coffee beans|0||17670|32|Cacao café e infusiones|Café molido y en grano|Café en grano|Novedades|Novedades|Café en grano Brasil Hacendado||0.5|kg|14.00|€/kg|7.00|café|8402001057427|1||||||
968|2026-09-16 13:38:03|38|2026|43812|Strong aged goat cheese  in wedge slices Hacendado Deli & cheese Cured, semicured & soft cheese Cured cheese|1|España|11680|33|Charcutería y quesos|Queso curado semicurado y tierno|Queso curado|Novedades|Novedades|Queso añejo fuerte de oveja Hacendado cortado en cuñitas||0.33|kg|21.10|€/kg|6.96|leche cruda de oveja, sal, cuajo, fermentos lácticos (leche). corteza no comestible: contiene conservadores (e-202 y e-235). origen de la leche: españa|8402001028878|1||||Mimolette cheese, old, from cow's milk (cured 12 months minimum)|12738|
969|2026-09-16 13:38:03|38|2026|43812|shelled roasted almonds 0% added salt Hacendado Snacks Nuts, seeds & dried fruit Nuts & seeds|0||17668|34|Aperitivos|Frutos secos y fruta desecada|Frutos secos|Novedades|Novedades|Almendra tostada Hacendado 0% sal añadida pelada||0.2|kg|14.50|€/kg|2.90|almendras tostadas sin piel. trazas de cacahuete y otros frutos de cáscara.|8402001057496|1||||||
970|2026-09-16 13:38:03|38|2026|43812|Original sugar-free fruit-flavoured chewing gums tabs Hacendado Sugar, sweets & chocolate Chewing gum & candy Chewing gum|0||24537|35|Azúcar caramelos y chocolate|Chicles y caramelos|Chicles|Novedades|Novedades|Chicles gragea original frutas sin azúcar Hacendado||0.1|kg|19.50|€/kg|1.95|e edulcorantes: sorbitol y maltitoles, goma base (con antioxidante: extracto rico en tocoferoles), aromas, humectante: glicerina, espesante: goma arábiga, edulcorantes: aspartamo, acesulfamo k y sucralosa, agente de recubrimiento: cera de carnauba.|8402001053481|1||||||
971|2026-09-16 13:38:03|38|2026|43812|Short­grain rice Hacendado Rice, pulses & pasta Rice Rice|0||5044|1|Arroz legumbres y pasta|Arroz|Arroz|Bajadas de precio|Bajadas de precio|Arroz redondo Hacendado||1.0|kg|1.15|€/kg|1.15|arroz|8480000050441|0|1.20|||||
972|2026-09-16 13:38:03|38|2026|43812|Onions Fruits & vegetables Vegetables Onion & garlic|0||69089|2|Fruta y verdura|Verdura|Cebolla y ajo|Bajadas de precio|Bajadas de precio|Cebollas||1.0|kg|1.70|€/kg|1.70|cebolla (allinium cepa)|8414382410005|0|2.00|||||
973|2026-09-16 13:38:03|38|2026|43812|Extra virgin olive oil Hacendado Oils, spices & sauces Oil, vinegar & salt Olive oil|0|Jaén|4740|3|Aceite especias y salsas|Aceite vinagre y sal|Aceite de oliva|Bajadas de precio|Bajadas de precio|Aceite de oliva virgen extra Hacendado||1.0|l|4.45|€/l|4.45|ingredientes: aceite de oliva virgen extra|8402001001185|0|4.70|||||
974|2026-09-16 13:38:04|38|2026|43812|Light olive oil Hacendado Oils, spices & sauces Oil, vinegar & salt Olive oil|0|España|4240|4|Aceite especias y salsas|Aceite vinagre y sal|Aceite de oliva|Bajadas de precio|Bajadas de precio|Aceite de oliva 0,4º Hacendado||1.0|l|3.70|€/l|3.70|ingredientes: aceite de oliva refinado y aceite de oliva virgen.|8402001027475|0|3.80|||||
975|2026-09-16 13:38:04|38|2026|43812|Natural Greek yoghurt Hacendado Dessert & yoghurt Greek yoghurt Greek yoghurt|0||20512|5|Postres y yogures|Yogures griegos|Yogures griegos|Bajadas de precio|Bajadas de precio|Yogur griego natural Hacendado||1.0|kg|2.10|€/kg|2.10|leche pasteurizada entera (origen: españa), nata, leche en polvo desnatada, fermentos lácticos.|8480000205124|0|2.20|||||
976|2026-09-16 13:38:04|38|2026|43812|Pardina lentils Hacendado Rice, pulses & pasta Pulses Lentils & others|0|Lenteja. Origen: USA / Lentilha. Origem: EUA|5330|6|Arroz legumbres y pasta|Legumbres|Lentejas y otros|Bajadas de precio|Bajadas de precio|Lenteja pardina Hacendado||1.0|kg|1.85|€/kg|1.85|lenteja pardina|8480000053305|0|1.95|||||
977|2026-09-16 13:38:04|38|2026|43812|Natural light Greek yoghurt 2% MG Hacendado Dessert & yoghurt Greek yoghurt Greek yoghurt|0||21358|7|Postres y yogures|Yogures griegos|Yogures griegos|Bajadas de precio|Bajadas de precio|Yogur griego natural ligero Hacendado 2% MG||1.0|kg|2.10|€/kg|2.10|leche pasteurizada parcialmente desnatada (origen: españa), leche en polvo desnatada, proteínas de la leche y fermentos lácticos.|8480000213587|0|2.20|||||
978|2026-09-16 13:38:04|38|2026|43812|Onions Fruits & vegetables Vegetables Onion & garlic|0||69079|8|Fruta y verdura|Verdura|Cebolla y ajo|Bajadas de precio|Bajadas de precio|Cebollas||2.0|kg|1.60|€/kg|3.20|cebollas|5600319261069|0|3.60|||||
979|2026-09-16 13:38:04|38|2026|43812|Extra virgin olive oil Hacendado Oils, spices & sauces Oil, vinegar & salt Olive oil|0|Puente de Génave, Sierra de Segura. Jaén.|4717|9|Aceite especias y salsas|Aceite vinagre y sal|Aceite de oliva|Bajadas de precio|Bajadas de precio|Aceite de oliva virgen extra Hacendado||3.0|l|4.27|€/l|12.80|aceite de oliva virgen extra 100%|8402001001192|0|13.55|||||
980|2026-09-16 13:38:04|38|2026|43812|Lemons Fruits & vegetables Fruits Citrus fruit|0||3236|10|Fruta y verdura|Fruta|Cítricos|Bajadas de precio|Bajadas de precio|Limones||1.0|kg|2.65|€/kg|2.65|calibre 3/5 (53-68mm)|8414196132360|0|2.80|||||
981|2026-09-16 13:38:04|38|2026|43812|Extra chorizo slices Hacendado Deli & cheese Cured meat Chorizo|0|España|59086|11|Charcutería y quesos|Embutido curado|Chorizo|Bajadas de precio|Bajadas de precio|Chorizo extra Hacendado lonchas||0.24|kg|7.29|€/kg|1.75|carne de cerdo, panceta, sal, pimentones, lactosa, dextrina, proteínas de la leche, azúcar, dextrosa, ajo, estabilizante (e-450), antioxidantes (e-331, e-301), especias, extracto de pimentón, conservadores (e-250, e-252) y colorante (e-120).|8480000590862|0|1.85|||||
982|2026-09-16 13:38:04|38|2026|43812|Blend ground coffee Hacendado Chocolate drinks, coffee & tea Ground coffee & coffee beans Ground coffee|0||15922|12|Cacao café e infusiones|Café molido y en grano|Café molido|Bajadas de precio|Bajadas de precio|Café molido mezcla Hacendado||0.5|kg|9.00|€/kg|4.50|café y jarabe de glucosa|8480000159229|0|4.60|||||
983|2026-09-16 13:38:04|38|2026|43812|Instant cup noodles chicken flavour Hacendado Rice, pulses & pasta Pasta & noodles Oriental noodles|0||22453|13|Arroz legumbres y pasta|Pasta y fideos|Fideos orientales|Bajadas de precio|Bajadas de precio|Fideos orientales sabor pollo Hacendado||0.065|kg|12.31|€/kg|0.80|fideos instantaneos (80%): harina de trigo, aceite de palma, sal, almidón modificado, azúcar, gasificantes: carbonato de sodio y potasio; extracto de cúrcuma. caldo (20%): zanahorias, maltodextrina, harina de trigo, maíz, grasas de palma, potenciadores del aroma y del sabor: e-621, e-635; sal, azúcar, carne de pollo en polvo, cebollino, cebollas fritas en polvo (cebollas deshidratadas, aceite de girasol), aromas, extracto de levadura, salsa de soja fermentada (soja, trigo, maltodextrina, sal), sofrito ((cebolla, zanahoria, apio), aceite de girasol, cebolla, azúcar, almidón de maíz, sal, puré de ajo, antioxidantes: e-392, e-396, e-300; pimienta negra), azúcar caramelizada, pimienta blanca, chile, jenjibre, extracto de cúrcuma. puede contener trazas de crustaceos, huevos, leche y mostaza.|8480000224538|0|0.90|||||
984|2026-09-16 13:38:05|38|2026|43812|Oriental noodles chicken flavor Hacendado Pizza & ready meals Hot ready meals Oriental noodles|0||35681|14|Pizzas y platos preparados|Platos preparados calientes|Fideos orientales|Bajadas de precio|Bajadas de precio|Fideos orientales sabor pollo Hacendado||0.065|kg|8.46|€/kg|0.55|fideos instantáneos (85%): harina de trigo, aceite de girasol, fécula de patata, sal, gasificantes: carbonatos de sodio y potasio. caldo (15%): maltodextrina, harina de trigo, potenciadores del sabor: e621, e635; sal, azúcar, carne de pollo en polvo, cebolla verde, cebolla frita en polvo, (cebolla, aceite de girasol), aromas, extracto de levadura, salsa de soja fermentada (soja, trigo, maltodextrina, sal), mezcla de sofrito en polvo ((cebolla, zanahoria, apio), aceite de girasol, cebolla, azúcar, almidón de maíz, sal, puré de ajo, antioxidantes: e392, e306. e300; pimienta negra), azúcar caramelizado, aceite de colza, pimienta blanca, chile, jengibre, extracto de curcumina. puede contener trazas de crustáceos, productos lácteos y mostaza.|8402001021985|0|0.65|||||
985|2026-09-16 13:38:05|38|2026|43812|Sliced salami Hacendado Deli & cheese Cured meat Salchichon|0|España|59090|15|Charcutería y quesos|Embutido curado|Salchichón|Bajadas de precio|Bajadas de precio|Salami extra Hacendado lonchas||0.24|kg|7.29|€/kg|1.75|carne de cerdo, tocino, lactosa, sal, proteínas de la leche, dextrosa, especias, aromas, aromas de humo, estabilizantes (e-450, e-451), antioxidante (e-301), conservadores (e-250, e-252), colorante (e-120) y extracto de pimentón.|8480000590909|0|1.85|||||
986|2026-09-16 13:38:05|38|2026|43812|Zero sugar soft drink Coca-Cola Water & soft drinks Cola drinks Zero cola|0||27426|16|Agua y refrescos|Refresco de cola|Cola zero|Bajadas de precio|Bajadas de precio|Refresco Coca-Cola zero azúcar||3.96|l|2.58|€/l|10.20|ingredientes: agua carbonatada, colorante e-150d, edulcorantes: ciclamato sódico, acesulfamo k y aspartamo, acidulante ácido fosfórico, aromas naturales, aroma cafeína y corrector de acidez: citratos de sodio.|5449000133342|0|11.16|||||
